SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,-1.078176147914705,0.6423640333123787,-0.7799151247538989,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.09924807214096716,0.6689832645482888,0.14587006060474006,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,-0.017670732493155674,1.4858609231002862,0.5785056485086691,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
0,-0.7110781194995532,1.1381472150812078,-0.3809228633807455,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1
1,-1.1597534875625164,0.3478887877651206,-0.8879915625962272,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-0.05845940231706142,-0.35086603217752466,-0.2839069439991885,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0
0,0.3086386260980903,-0.7501545007161792,-0.25336408089379797,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
0,-0.7110781194995532,-1.319140568383762,-0.8345800330908325,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
0,-1.2005421573864221,1.4326224606284659,-0.8703123243408394,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
1,1.5730873906391682,0.81705273829804,1.821879438497369,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
0,-1.2821194970342338,0.15822676520926007,-0.9775971545000907,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.2216140816126844,0.559178935700159,-0.03518820779683302,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0
0,-0.38476876090830736,1.011705866710634,-0.04382992500375779,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0
1,1.613876060463074,0.4510383088042733,1.4907235577434594,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0
0,0.10469527697856156,0.23974816086923498,0.08909419844626769,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0
0,0.3902159657459017,0.05008613831337445,0.19140949148397965,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
0,-1.2005421573864221,0.6456914372168673,-0.9048572040662305,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,-1.2413308272103278,0.38282652876225326,-0.9414690594085452,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-0.46634610055611886,1.1398109170334525,-0.14783837891916235,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0
0,-1.2821194970342338,-1.5137936967963561,-0.9996962023193257,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,1.5730873906391682,1.47587871138682,2.381480103125938,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,0.6757366545132419,1.2196686107411832,1.2216429128041768,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
0,0.1454839468024673,-0.34753862827303583,-0.17550066962224461,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,1.5730873906391682,-1.365724223046605,-0.27286841464072487,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,-0.26240275143659014,0.8769460085788381,0.026051442130101795,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-1.0373874780907992,1.143138320937941,-0.7155750114015789,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.5479234402039304,-1.332450184001717,-0.817010740346983,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,-1.2413308272103278,-1.5054751870351342,-0.9911644306239393,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,0.2678499562741845,0.5658337435091366,0.40776026908940566,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0
0,0.7981026639849592,-1.1577614790160558,-0.29428580028842116,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,-0.9965988082668935,-1.5104662928918673,-0.9369173152308521,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
1,-0.30319142126049586,1.1181827916542753,0.0976039810393462,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.1400367419648729,-1.4722011479902464,-0.7202367010908106,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,1.0836233527522994,0.7272128328768426,1.2724817173395715,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
1,1.4099327113435454,1.7038058788443018,2.43959730052518,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
0,0.7573139941610534,-1.4988203792261565,-0.5697872631015509,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1.3691440415196396,1.1697575521738512,2.0139102689504824,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,1
0,1.3691440415196396,0.3112873448157441,1.1287829337587747,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
1,1.287566701871828,1.2845529868787147,1.8717507225312247,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,-1.2821194970342338,-1.5254396104620669,-0.9998501260354795,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-1.2005421573864221,-0.31925569508488133,-0.9219647256616185,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1.124412022576205,-0.11628405691106519,0.5918090554048255,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
0,-1.1597534875625164,0.5292323005597597,-0.8620224327708377,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,1.2059893622240165,-1.492165571417179,-0.4523874458807592,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
1,-0.7926554591473648,0.9617948081433021,-0.4536628138146056,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,-0.3439800910844016,-0.018125641728646082,-0.3227616877768882,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
0,-0.30319142126049586,0.46933903027896157,-0.1717625222299362,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0
0,-0.9558101384429878,-1.3291227800972283,-0.9245594397339266,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,1.287566701871828,0.03012171488644144,0.7808053897394771,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0
0,-0.5479234402039304,1.3877025079178669,-0.15749159483224115,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
1,1.5730873906391682,-1.3391049918106948,-0.23124304397225529,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,-0.6702894496756475,0.3212695565292104,-0.49346308899153635,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0
0,0.023117937330750068,1.028342886233078,0.3272801546432364,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
